Attendance_ID,Student_ID,Course_ID,Attendance_Date,Status
50729,1139,3016,2026-02-02,Present
50730,1490,3082,2026-05-26,Present
50731,1229,3097,2026-04-28,Present
50732,1302,3016,2026-04-27,Present
50733,1383,3052,2026-04-10,Present
50734,1415,3053,2026-02-24,Present
50735,1106,3020,2026-04-16,Present
50736,1406,3060,2026-01-22,Present
50737,1227,3068,2026-03-07,Absent
50738,1341,3085,2026-06-16,Present
50739,1007,3009,2026-03-18,Present
50740,1045,3046,2026-02-15,Present
50741,1271,3038,2026-05-13,Present
50742,1398,3001,2026-04-14,Present
50743,1063,3007,2026-06-25,Present
50744,1444,3023,2026-02-14,Present
50745,1226,3016,2026-07-04,Absent
50746,1194,3028,2026-01-12,Absent
50747,1214,3015,2026-04-28,Present
50748,1324,3100,2026-06-30,Present
50749,1081,3091,2026-02-23,Present
50750,1107,3094,2026-04-21,Present
50751,1480,3004,2026-04-17,Absent
50752,1047,3098,2026-02-09,Present
50753,1472,3044,2026-04-15,Present
50754,1368,3046,2026-07-06,Present
50755,1330,3096,2026-04-06,Present
50756,1328,3054,2026-03-15,Present
50757,1102,3038,2026-02-25,Present
50758,1478,3050,2026-06-20,Present
50759,1209,3070,2026-01-22,Present
50760,1151,3020,2026-03-17,Present
50761,1208,3069,2026-04-08,Present
50762,1181,3045,2026-05-20,Absent
50763,1429,3001,2026-05-14,Present
50764,1347,3089,2026-01-16,Present
50765,1065,3008,2026-06-17,Present
50766,1244,3023,2026-06-14,Present
50767,1214,3057,2026-01-23,Absent
50768,1273,3068,2026-03-31,Present
50769,1421,3092,2026-04-03,Present
50770,1157,3038,2026-01-30,Present
50771,1283,3026,2026-03-13,Present
50772,1184,3039,2026-07-06,Absent
50773,1093,3032,2026-06-18,Present
50774,1476,3041,2026-07-04,Present
50775,1463,3094,2026-03-02,Present
50776,1059,3040,2026-06-10,Absent
50777,1262,3088,2026-06-30,Present
50778,1183,3063,2026-03-31,Present
50779,1346,3048,2026-05-14,Present
50780,1050,3031,2026-04-13,Present
50781,1366,3026,2026-05-21,Present
50782,1265,3066,2026-06-22,Present
50783,1097,3023,2026-07-06,Present
50784,1389,3060,2026-06-15,Present
50785,1341,3082,2026-04-09,Present
50786,1313,3095,2026-04-17,Present
50787,1045,3052,2026-02-10,Present
50788,1335,3011,2026-01-12,Present
50789,1464,3047,2026-06-13,Absent
50790,1112,3098,2026-03-04,Present
50791,1038,3040,2026-02-25,Present
50792,1305,3011,2026-06-23,Present
50793,1472,3064,2026-06-08,Present
50794,1152,3091,2026-04-25,Present
50795,1207,3047,2026-06-20,Present
50796,1099,3066,2026-07-07,Present
50797,1201,3070,2026-05-20,Absent
50798,1252,3061,2026-06-19,Present
50799,1465,3042,2026-01-15,Present
50800,1478,3002,2026-04-20,Present
50801,1305,3046,2026-05-24,Present
50802,1147,3010,2026-01-13,Absent
50803,1138,3029,2026-01-31,Absent
50804,1069,3027,2026-03-27,Present
50805,1405,3054,2026-02-21,Present
50806,1072,3094,2026-01-12,Absent
50807,1162,3045,2026-03-13,Present
50808,1353,3021,2026-04-17,Present
50809,1349,3024,2026-05-08,Present
50810,1020,3085,2026-06-06,Present
50811,1482,3002,2026-01-11,Present
50812,1112,3011,2026-07-01,Present
50813,1060,3029,2026-05-27,Present
50814,1191,3088,2026-04-10,Present
50815,1224,3057,2026-03-10,Present
50816,1345,3010,2026-06-13,Present
50817,1303,3028,2026-05-01,Present
50818,1024,3100,2026-04-14,Present
50819,1431,3080,2026-07-06,Absent
50820,1234,3098,2026-02-16,Present
50821,1272,3094,2026-04-22,Present
50822,1481,3052,2026-01-19,Present
50823,1355,3068,2026-05-26,Present
50824,1499,3053,2026-03-18,Present
50825,1453,3047,2026-03-06,Present
50826,1087,3069,2026-01-23,Present
50827,1144,3021,2026-04-13,Present
50828,1153,3071,2026-02-16,Present
50829,1287,3066,2026-03-09,Present
50830,1285,3034,2026-05-13,Present
50831,1033,3072,2026-04-08,Present
50832,1356,3024,2026-04-06,Present
50833,1398,3030,2026-04-27,Present
50834,1096,3008,2026-02-21,Present
50835,1140,3008,2026-02-12,Present
50836,1421,3054,2026-04-25,Present
50837,1381,3033,2026-04-20,Present
50838,1473,3018,2026-04-12,Present
50839,1322,3065,2026-02-26,Present
50840,1214,3077,2026-05-08,Absent
50841,1276,3038,2026-02-17,Present
50842,1243,3035,2026-03-01,Present
50843,1196,3002,2026-07-07,Present
50844,1483,3073,2026-01-26,Present
50845,1298,3090,2026-06-21,Present
50846,1115,3008,2026-06-11,Absent
50847,1122,3049,2026-06-17,Present
50848,1032,3050,2026-03-05,Present
50849,1443,3099,2026-02-03,Absent
50850,1160,3015,2026-02-19,Present
50851,1135,3084,2026-02-04,Present
50852,1319,3013,2026-05-26,Present
50853,1320,3079,2026-02-18,Present
50854,1063,3069,2026-01-11,Present
50855,1219,3052,2026-02-11,Present
50856,1085,3038,2026-03-13,Present
50857,1408,3042,2026-06-26,Present
50858,1204,3020,2026-05-13,Present
50859,1485,3020,2026-02-28,Present
50860,1383,3045,2026-04-28,Present
50861,1237,3054,2026-06-07,Present
50862,1132,3046,2026-03-14,Present
50863,1278,3044,2026-06-12,Present
50864,1125,3020,2026-03-17,Present
50865,1284,3036,2026-04-04,Absent
50866,1375,3015,2026-01-17,Absent
50867,1208,3008,2026-03-05,Present
50868,1478,3051,2026-06-17,Present
50869,1043,3037,2026-01-26,Present
50870,1388,3097,2026-03-18,Present
50871,1069,3047,2026-03-08,Present
50872,1033,3029,2026-02-25,Present
50873,1312,3075,2026-04-01,Present
50874,1247,3080,2026-06-09,Present
50875,1238,3010,2026-04-11,Present
50876,1199,3005,2026-06-23,Present
50877,1230,3082,2026-03-03,Present
50878,1328,3038,2026-03-11,Present
50879,1332,3033,2026-05-07,Present
50880,1068,3063,2026-02-03,Present
50881,1234,3012,2026-07-07,Present
50882,1207,3030,2026-07-01,Present
50883,1421,3073,2026-02-08,Present
50884,1247,3047,2026-03-15,Present
50885,1344,3084,2026-06-22,Absent
50886,1186,3011,2026-01-23,Present
50887,1146,3056,2026-01-27,Present
50888,1293,3029,2026-06-05,Present
50889,1003,3013,2026-05-11,Present
50890,1062,3011,2026-06-11,Present
50891,1239,3098,2026-05-25,Present
50892,1319,3048,2026-06-28,Present
50893,1277,3048,2026-02-10,Present
50894,1366,3016,2026-02-08,Present
50895,1129,3039,2026-01-27,Present
50896,1405,3053,2026-03-31,Present
50897,1304,3078,2026-02-12,Present
50898,1485,3051,2026-02-22,Present
50899,1490,3099,2026-06-27,Present
50900,1172,3083,2026-04-20,Present
50901,1005,3008,2026-03-10,Present
50902,1484,3037,2026-04-20,Present
50903,1144,3064,2026-06-14,Present
50904,1307,3068,2026-04-10,Present
50905,1244,3078,2026-03-12,Present
50906,1043,3094,2026-03-09,Present
50907,1248,3081,2026-04-17,Present
50908,1029,3020,2026-01-31,Present
50909,1331,3045,2026-07-01,Absent
50910,1250,3017,2026-03-21,Present
50911,1333,3068,2026-03-20,Present
50912,1469,3069,2026-06-08,Present
50913,1318,3017,2026-02-10,Absent
50914,1262,3071,2026-04-17,Present
50915,1191,3098,2026-04-24,Present
50916,1351,3009,2026-04-17,Present
50917,1441,3007,2026-07-01,Present
50918,1489,3052,2026-06-30,Present
50919,1494,3067,2026-03-27,Present
50920,1087,3020,2026-06-12,Present
50921,1455,3086,2026-01-29,Present
50922,1001,3017,2026-04-28,Present
50923,1064,3070,2026-07-01,Present
50924,1003,3071,2026-05-09,Present
50925,1413,3069,2026-02-22,Present
50926,1146,3084,2026-03-18,Present
50927,1342,3019,2026-06-30,Present
50928,1081,3013,2026-02-08,Present
50929,1086,3021,2026-05-06,Present
50930,1246,3010,2026-03-12,Present
50931,1082,3050,2026-05-27,Absent
50932,1457,3074,2026-03-14,Present
50933,1054,3026,2026-02-18,Present
50934,1092,3060,2026-03-11,Present
50935,1206,3011,2026-01-30,Present
50936,1190,3062,2026-06-27,Present
50937,1104,3008,2026-03-23,Absent
50938,1194,3084,2026-06-03,Present
50939,1475,3045,2026-05-22,Present
50940,1268,3057,2026-02-02,Present
50941,1098,3013,2026-06-10,Present
50942,1256,3020,2026-05-14,Absent
50943,1265,3075,2026-04-23,Present
50944,1082,3022,2026-06-16,Present
50945,1373,3026,2026-06-29,Present
50946,1305,3062,2026-02-05,Present
50947,1362,3081,2026-05-30,Present
50948,1096,3040,2026-06-13,Present
50949,1299,3098,2026-04-20,Present
50950,1294,3095,2026-06-09,Present
50951,1451,3036,2026-06-25,Present
50952,1421,3042,2026-03-26,Present
50953,1178,3013,2026-05-13,Present
50954,1452,3014,2026-04-23,Present
50955,1349,3025,2026-02-16,Present
50956,1257,3068,2026-05-16,Present
50957,1464,3034,2026-05-15,Present
50958,1365,3049,2026-01-20,Present
50959,1027,3048,2026-06-23,Present
50960,1288,3023,2026-03-18,Present
50961,1116,3053,2026-06-04,Present
50962,1452,3079,2026-03-19,Present
50963,1114,3079,2026-01-12,Present
50964,1196,3025,2026-03-21,Present
50965,1364,3026,2026-06-29,Present
50966,1260,3027,2026-05-02,Present
50967,1216,3093,2026-04-07,Present
50968,1498,3060,2026-02-17,Present
50969,1483,3099,2026-05-18,Present
50970,1442,3001,2026-03-20,Present
50971,1086,3055,2026-04-11,Present
50972,1035,3087,2026-06-24,Present
50973,1072,3054,2026-04-12,Present
50974,1181,3098,2026-04-28,Present
50975,1273,3085,2026-06-23,Present
50976,1022,3021,2026-01-27,Present
50977,1224,3059,2026-01-11,Present
50978,1251,3080,2026-02-11,Present
50979,1145,3079,2026-06-05,Present
50980,1200,3054,2026-06-30,Present
50981,1160,3016,2026-04-27,Present
50982,1248,3021,2026-03-08,Present
50983,1374,3008,2026-06-30,Absent
50984,1427,3033,2026-02-14,Absent
50985,1042,3071,2026-05-16,Present
50986,1086,3034,2026-06-08,Present
50987,1313,3010,2026-05-01,Present
50988,1425,3050,2026-02-23,Present
50989,1401,3062,2026-03-07,Present
50990,1408,3026,2026-04-20,Present
50991,1052,3069,2026-06-11,Absent
50992,1142,3065,2026-02-20,Present
50993,1140,3078,2026-06-02,Present
50994,1325,3056,2026-01-13,Absent
50995,1187,3077,2026-07-04,Present
50996,1462,3063,2026-03-16,Present
50997,1054,3098,2026-01-26,Present
50998,1069,3007,2026-05-20,Present
50999,1018,3018,2026-06-03,Absent
51000,1264,3082,2026-05-11,Present
51001,1078,3052,2026-05-23,Absent
51002,1183,3083,2026-05-29,Absent
51003,1254,3012,2026-05-13,Present
51004,1360,3044,2026-03-12,Present
51005,1022,3074,2026-03-31,Present
51006,1029,3011,2026-06-21,Present
51007,1222,3079,2026-06-06,Present
51008,1128,3046,2026-03-23,Present
51009,1016,3066,2026-05-04,Present
51010,1193,3050,2026-01-09,Present
51011,1471,3020,2026-03-17,Absent
51012,1125,3018,2026-03-23,Present
51013,1404,3048,2026-03-26,Present
51014,1383,3094,2026-02-25,Present
51015,1495,3082,2026-02-14,Present
51016,1017,3077,2026-06-12,Present
51017,1468,3045,2026-07-07,Present
51018,1300,3037,2026-01-28,Present
51019,1389,3019,2026-04-18,Present
51020,1239,3048,2026-06-07,Present
51021,1032,3050,2026-04-27,Present
51022,1333,3031,2026-01-20,Present
51023,1228,3001,2026-03-23,Absent
51024,1220,3088,2026-01-25,Present
51025,1477,3055,2026-04-21,Present
51026,1065,3027,2026-04-11,Present
51027,1481,3063,2026-07-01,Absent
51028,1400,3051,2026-01-31,Present
51029,1012,3010,2026-02-07,Present
51030,1490,3086,2026-01-12,Present
51031,1259,3077,2026-04-20,Present
51032,1086,3053,2026-03-19,Present
51033,1288,3006,2026-01-24,Present
51034,1223,3072,2026-06-03,Present
51035,1332,3056,2026-04-03,Present
51036,1290,3028,2026-01-17,Absent
51037,1430,3071,2026-01-26,Present
51038,1410,3042,2026-01-22,Present
51039,1436,3039,2026-06-20,Present
51040,1044,3041,2026-06-18,Present
51041,1267,3087,2026-06-06,Present
51042,1165,3050,2026-06-15,Present
51043,1407,3060,2026-06-30,Present
51044,1301,3037,2026-04-23,Absent
51045,1378,3006,2026-05-08,Present
51046,1440,3018,2026-02-21,Present
51047,1035,3016,2026-06-06,Absent
51048,1350,3052,2026-01-23,Absent
51049,1299,3025,2026-06-06,Absent
51050,1173,3046,2026-01-15,Present
51051,1256,3011,2026-03-16,Present
51052,1347,3044,2026-02-11,Present
51053,1473,3046,2026-04-09,Present
51054,1045,3024,2026-05-09,Present
51055,1368,3097,2026-05-26,Present
51056,1160,3086,2026-05-14,Present
51057,1051,3058,2026-04-11,Present
51058,1229,3051,2026-03-18,Present
51059,1102,3098,2026-03-26,Present
51060,1387,3050,2026-05-26,Present
51061,1145,3003,2026-01-13,Present
51062,1004,3006,2026-04-25,Absent
51063,1432,3043,2026-06-05,Present
51064,1176,3035,2026-01-16,Absent
51065,1348,3009,2026-06-27,Present
51066,1226,3047,2026-03-11,Present
51067,1381,3016,2026-06-18,Present
51068,1443,3066,2026-06-24,Present
51069,1421,3024,2026-03-10,Present
51070,1319,3065,2026-05-30,Present
51071,1098,3040,2026-05-30,Present
51072,1295,3082,2026-04-24,Present
51073,1094,3014,2026-02-13,Absent
51074,1153,3045,2026-06-22,Present
51075,1339,3076,2026-03-14,Present
51076,1289,3100,2026-04-24,Present
51077,1329,3012,2026-04-24,Present
51078,1348,3058,2026-04-18,Present
51079,1413,3096,2026-05-20,Present
51080,1371,3013,2026-04-18,Present
51081,1119,3095,2026-01-14,Present
51082,1100,3063,2026-04-19,Absent
51083,1153,3016,2026-02-07,Present
51084,1199,3023,2026-04-30,Present
51085,1125,3010,2026-01-20,Present
51086,1454,3063,2026-06-05,Present
51087,1220,3036,2026-06-05,Present
51088,1061,3054,2026-02-03,Present
51089,1282,3012,2026-04-15,Present
51090,1198,3039,2026-02-20,Present
51091,1023,3024,2026-01-24,Present
51092,1428,3013,2026-03-16,Present
51093,1371,3070,2026-04-10,Present
51094,1364,3051,2026-01-15,Present
51095,1377,3009,2026-06-30,Present
51096,1393,3094,2026-06-23,Absent
51097,1394,3041,2026-05-10,Present
51098,1077,3002,2026-02-26,Present
51099,1253,3018,2026-01-18,Present
51100,1474,3078,2026-01-29,Present
51101,1161,3034,2026-03-23,Present
51102,1360,3078,2026-07-02,Present
51103,1374,3007,2026-05-10,Present
51104,1445,3006,2026-02-26,Absent
51105,1483,3090,2026-01-31,Absent
51106,1353,3079,2026-05-01,Present
51107,1020,3035,2026-02-06,Present
51108,1178,3074,2026-05-28,Present
51109,1171,3004,2026-02-11,Present
51110,1031,3004,2026-02-13,Present
51111,1357,3052,2026-03-31,Present
51112,1311,3058,2026-05-02,Present
51113,1077,3026,2026-04-27,Present
51114,1178,3061,2026-03-03,Present
51115,1206,3034,2026-04-05,Present
51116,1025,3044,2026-03-30,Present
51117,1338,3093,2026-01-10,Present
51118,1306,3078,2026-02-26,Present
51119,1359,3094,2026-03-11,Present
51120,1023,3051,2026-01-14,Absent
51121,1472,3003,2026-03-03,Present
51122,1185,3057,2026-04-11,Present
51123,1468,3067,2026-05-07,Absent
51124,1475,3011,2026-06-29,Present
51125,1437,3029,2026-02-18,Present
51126,1068,3086,2026-05-11,Present
51127,1224,3068,2026-06-12,Present
51128,1276,3010,2026-05-17,Present
51129,1243,3048,2026-03-21,Present
51130,1118,3036,2026-05-20,Present
51131,1017,3065,2026-03-16,Present
51132,1405,3069,2026-03-06,Present
51133,1299,3040,2026-01-28,Present
51134,1399,3065,2026-03-30,Present
51135,1420,3062,2026-06-06,Present
51136,1255,3043,2026-04-01,Present
51137,1054,3009,2026-01-19,Present
51138,1211,3041,2026-01-15,Present
51139,1487,3041,2026-03-19,Present
51140,1294,3098,2026-06-24,Present
51141,1303,3018,2026-04-18,Present
51142,1446,3023,2026-02-11,Present
51143,1485,3016,2026-04-26,Present
51144,1277,3006,2026-03-15,Present
51145,1414,3051,2026-05-05,Present
51146,1180,3042,2026-03-14,Present
51147,1175,3094,2026-04-02,Present
51148,1141,3039,2026-01-15,Present
51149,1013,3075,2026-02-09,Present
51150,1399,3061,2026-06-07,Present
51151,1262,3035,2026-03-27,Present
51152,1374,3028,2026-03-27,Present
51153,1300,3081,2026-05-22,Present
51154,1265,3016,2026-03-13,Present
51155,1311,3038,2026-04-09,Present
51156,1314,3097,2026-01-15,Present
51157,1466,3033,2026-06-30,Present
51158,1274,3080,2026-02-05,Present
51159,1092,3017,2026-06-27,Present
51160,1106,3039,2026-05-05,Present
51161,1062,3089,2026-03-15,Present
51162,1394,3051,2026-04-24,Present
51163,1071,3068,2026-07-06,Present
51164,1472,3056,2026-02-01,Present
51165,1021,3088,2026-07-02,Present
51166,1387,3074,2026-04-01,Present
51167,1072,3016,2026-05-13,Present
51168,1245,3061,2026-02-25,Present
51169,1156,3069,2026-04-30,Present
51170,1042,3054,2026-03-06,Present
51171,1449,3028,2026-03-25,Present
51172,1243,3068,2026-06-15,Present
51173,1399,3090,2026-03-10,Present
51174,1328,3097,2026-04-28,Absent
51175,1062,3090,2026-03-12,Present
51176,1469,3078,2026-07-04,Present
51177,1125,3015,2026-02-24,Absent
51178,1097,3076,2026-04-05,Present
51179,1444,3013,2026-01-23,Present
51180,1486,3027,2026-05-11,Absent
51181,1091,3045,2026-05-11,Absent
51182,1474,3100,2026-04-02,Present
51183,1386,3097,2026-01-28,Present
51184,1401,3063,2026-01-19,Present
51185,1062,3080,2026-01-28,Present
51186,1483,3053,2026-02-15,Present
51187,1112,3033,2026-05-31,Present
51188,1148,3097,2026-04-08,Present
51189,1169,3061,2026-05-31,Absent
51190,1480,3055,2026-03-26,Absent
51191,1225,3035,2026-02-25,Present
51192,1491,3078,2026-03-22,Present
51193,1413,3098,2026-02-13,Present
51194,1254,3081,2026-05-20,Present
51195,1376,3082,2026-05-30,Present
51196,1083,3023,2026-05-30,Present
51197,1295,3095,2026-03-21,Present
51198,1330,3025,2026-01-09,Present
51199,1172,3007,2026-01-18,Present
51200,1058,3032,2026-04-15,Present
51201,1139,3093,2026-05-17,Present
51202,1422,3017,2026-02-03,Present
51203,1261,3065,2026-04-04,Present
51204,1468,3085,2026-04-29,Absent
51205,1143,3074,2026-06-12,Present
51206,1441,3006,2026-06-16,Present
51207,1451,3042,2026-04-26,Present
51208,1217,3050,2026-02-02,Absent
51209,1416,3002,2026-04-05,Present
51210,1330,3084,2026-07-01,Absent
51211,1055,3019,2026-03-23,Present
51212,1005,3094,2026-04-28,Present
51213,1334,3064,2026-03-24,Present
51214,1395,3079,2026-07-03,Present
51215,1022,3098,2026-02-01,Present
51216,1011,3016,2026-05-27,Present
51217,1298,3056,2026-07-01,Present
51218,1211,3041,2026-03-06,Present
51219,1188,3030,2026-03-11,Present
51220,1346,3008,2026-01-15,Absent
51221,1204,3045,2026-06-02,Present
51222,1195,3036,2026-07-05,Present
51223,1007,3081,2026-01-22,Absent
51224,1021,3069,2026-06-24,Present
51225,1323,3003,2026-04-23,Present
51226,1180,3055,2026-05-07,Present
51227,1494,3091,2026-01-18,Present
51228,1177,3031,2026-06-29,Absent
51229,1308,3098,2026-02-08,Present
51230,1099,3100,2026-05-06,Present
51231,1201,3020,2026-06-20,Present
51232,1403,3025,2026-04-02,Absent
51233,1074,3050,2026-02-21,Present
51234,1441,3024,2026-05-29,Present
51235,1169,3023,2026-03-09,Present
51236,1342,3091,2026-02-04,Present
51237,1137,3044,2026-04-05,Present
51238,1258,3078,2026-03-22,Present
51239,1265,3020,2026-03-04,Present
51240,1166,3039,2026-02-18,Present
51241,1463,3051,2026-03-25,Absent
51242,1109,3055,2026-03-27,Present
51243,1494,3031,2026-03-25,Present
51244,1370,3052,2026-05-18,Present
51245,1080,3021,2026-07-05,Present
51246,1357,3057,2026-03-29,Present
51247,1290,3077,2026-02-28,Present
51248,1265,3038,2026-04-25,Present
51249,1473,3058,2026-01-18,Present
51250,1333,3074,2026-02-01,Present
51251,1218,3027,2026-06-17,Present
51252,1043,3055,2026-03-24,Absent
51253,1238,3090,2026-05-06,Present
