Issue_ID,Student_ID,Book_Name,Issue_Date,Return_Date,Fine
9469,1171,Digital Electronics,2026-01-24,2026-02-04,0
9470,1065,Financial Accounting,2025-10-22,2025-10-27,10
9471,1259,Cyber Security,2026-01-12,2026-02-01,0
9472,1275,Microprocessors,2025-10-13,2025-11-09,0
9473,1232,Data Structures,2026-05-02,2026-05-24,0
9474,1411,Software Engineering,2025-08-01,2025-08-10,0
9475,1044,Cyber Security,2026-05-26,2026-06-03,0
9476,1171,Fluid Mechanics,2025-12-07,2025-12-20,20
9477,1068,Cyber Security,2025-07-19,2025-08-15,50
9478,1087,Cyber Security,2026-04-14,2026-05-04,20
9479,1133,Python Programming,2026-05-14,2026-06-09,0
9480,1120,Cloud Computing,2026-05-26,2026-06-24,0
9481,1002,Marketing Management,2025-12-02,2026-01-01,0
9482,1126,Electrical Machines,2025-12-11,2025-12-26,0
9483,1359,Database Management Systems,2026-03-08,2026-03-20,20
9484,1242,Engineering Mathematics,2026-01-06,2026-01-27,0
9485,1158,Software Engineering,2025-11-02,2025-11-08,0
9486,1266,Business Analytics,2026-06-13,2026-06-20,10
9487,1022,Microprocessors,2025-11-05,2025-11-21,10
9488,1045,Electrical Machines,2026-01-03,2026-02-01,10
9489,1137,Digital Electronics,2026-03-25,2026-04-05,0
9490,1147,Thermodynamics,2026-04-14,2026-04-22,0
9491,1359,Database Management Systems,2026-04-06,2026-04-19,50
9492,1425,Cyber Security,2026-05-29,2026-06-05,0
9493,1164,Structural Analysis,2025-09-08,2025-09-21,0
9494,1039,Engineering Mathematics,2025-11-25,2025-12-13,0
9495,1251,Fluid Mechanics,2026-02-01,2026-02-25,0
9496,1025,Structural Analysis,2026-01-13,2026-02-09,0
9497,1317,Microprocessors,2025-10-09,2025-10-31,0
9498,1368,Data Structures,2026-06-04,2026-07-04,0
9499,1085,Engineering Mathematics,2025-11-11,2025-11-29,0
9500,1019,Database Management Systems,2025-09-10,2025-09-22,10
9501,1150,Marketing Management,2025-09-12,2025-09-24,0
9502,1091,Microprocessors,2026-02-01,2026-02-23,0
9503,1049,Database Management Systems,2025-12-13,2025-12-25,20
9504,1032,Data Structures,2025-12-14,2026-01-02,0
9505,1298,Software Engineering,2026-03-26,2026-03-31,0
9506,1473,Structural Analysis,2025-08-06,2025-08-16,0
9507,1005,Data Structures,2026-01-25,2026-02-21,0
9508,1077,Microprocessors,2026-02-27,2026-03-09,20
9509,1397,Machine Learning,2026-03-25,2026-04-20,0
9510,1434,Electrical Machines,2025-08-01,2025-08-30,50
9511,1044,Marketing Management,2026-06-11,2026-06-26,0
9512,1101,Fluid Mechanics,2025-10-04,2025-10-18,0
9513,1069,Thermodynamics,2025-10-12,2025-10-24,0
9514,1065,Marketing Management,2025-08-14,2025-09-05,50
9515,1297,Engineering Mathematics,2025-10-25,2025-11-10,10
9516,1116,Digital Electronics,2026-05-03,2026-06-01,10
9517,1069,Fluid Mechanics,2026-01-17,2026-01-24,0
9518,1261,Cloud Computing,2026-04-12,2026-05-12,0
9519,1215,Operating Systems,2026-04-28,2026-05-27,20
9520,1493,Python Programming,2025-08-05,2025-08-12,10
9521,1475,Financial Accounting,2025-10-16,2025-11-10,0
9522,1199,Data Structures,2025-07-14,2025-08-06,0
9523,1495,Computer Networks,2025-10-04,2025-11-02,0
9524,1337,Engineering Mathematics,2025-07-20,2025-08-18,0
9525,1162,Fluid Mechanics,2026-01-11,2026-01-27,0
9526,1419,Fluid Mechanics,2025-07-19,2025-07-25,0
9527,1321,Electrical Machines,2025-10-27,2025-11-06,20
9528,1151,Engineering Mathematics,2025-08-22,2025-09-20,0
9529,1440,Electrical Machines,2025-07-18,2025-08-03,20
9530,1459,Business Analytics,2026-04-03,2026-04-09,10
9531,1151,Engineering Mathematics,2026-03-11,2026-04-05,0
9532,1251,Marketing Management,2026-01-07,2026-01-24,50
9533,1239,Engineering Mathematics,2025-10-14,2025-11-05,0
9534,1441,Microprocessors,2026-04-25,2026-05-24,0
9535,1098,Structural Analysis,2025-09-02,2025-10-02,0
9536,1260,Digital Electronics,2026-04-21,2026-05-11,50
9537,1340,Fluid Mechanics,2026-03-08,2026-03-21,0
9538,1312,Fluid Mechanics,2025-12-13,2026-01-10,50
9539,1086,Financial Accounting,2026-04-22,2026-05-14,0
9540,1047,Machine Learning,2026-06-13,2026-07-11,0
9541,1271,Data Structures,2026-01-14,2026-01-24,0
9542,1180,Cyber Security,2026-02-08,2026-02-27,0
9543,1362,Software Engineering,2026-04-20,2026-04-26,0
9544,1251,Fluid Mechanics,2025-12-05,2025-12-23,10
9545,1314,Thermodynamics,2025-08-31,2025-09-07,0
9546,1410,Fluid Mechanics,2025-09-14,2025-09-27,100
9547,1249,Python Programming,2026-05-20,2026-06-17,100
9548,1235,Marketing Management,2026-03-25,2026-03-30,20
9549,1011,Electrical Machines,2026-05-26,2026-06-13,0
9550,1003,Cloud Computing,2025-09-23,2025-10-14,0
9551,1187,Financial Accounting,2026-02-25,2026-03-17,0
9552,1481,Cloud Computing,2025-07-31,2025-08-16,0
9553,1085,Computer Networks,2025-12-30,2026-01-08,100
9554,1350,Software Engineering,2026-03-12,2026-04-11,20
9555,1139,Marketing Management,2025-09-18,2025-10-15,0
9556,1466,Data Structures,2026-01-26,2026-02-14,0
9557,1055,Electrical Machines,2026-06-29,2026-07-18,0
9558,1130,Engineering Mathematics,2026-02-26,2026-03-22,0
9559,1340,Electrical Machines,2025-11-06,2025-11-21,0
9560,1397,Structural Analysis,2025-12-18,2025-12-30,0
9561,1240,Computer Networks,2026-06-20,2026-06-30,0
9562,1308,Data Structures,2026-01-18,2026-02-11,0
9563,1185,Engineering Mathematics,2026-04-01,2026-04-25,20
9564,1485,Structural Analysis,2025-11-15,2025-11-21,0
9565,1380,Machine Learning,2025-10-22,2025-11-16,20
9566,1383,Microprocessors,2025-10-11,2025-10-19,0
9567,1367,Computer Networks,2026-05-17,2026-06-10,10
9568,1484,Structural Analysis,2025-12-10,2025-12-29,0
9569,1276,Data Structures,2025-12-14,2026-01-04,0
9570,1377,Structural Analysis,2025-09-25,2025-10-06,0
9571,1368,Software Engineering,2026-02-08,2026-02-17,50
9572,1167,Data Structures,2025-12-30,2026-01-15,0
9573,1015,Software Engineering,2025-07-09,2025-08-01,0
9574,1299,Thermodynamics,2026-01-04,2026-02-01,100
9575,1032,Marketing Management,2026-01-18,2026-02-06,0
9576,1352,Marketing Management,2025-09-17,2025-10-11,0
9577,1436,Microprocessors,2025-12-23,2026-01-06,0
9578,1222,Engineering Mathematics,2025-09-13,2025-10-01,0
9579,1144,Operating Systems,2025-07-25,2025-08-10,0
9580,1051,Cloud Computing,2026-04-20,2026-05-16,0
9581,1420,Cyber Security,2026-03-01,2026-03-18,0
9582,1030,Business Analytics,2026-02-18,2026-03-18,0
9583,1273,Fluid Mechanics,2026-05-15,2026-05-25,0
9584,1278,Electrical Machines,2025-07-31,2025-08-28,0
9585,1220,Microprocessors,2026-05-21,2026-05-26,0
9586,1418,Engineering Mathematics,2026-02-07,2026-02-18,0
9587,1177,Machine Learning,2026-06-02,2026-06-07,0
9588,1273,Software Engineering,2026-02-16,2026-03-05,0
9589,1495,Cloud Computing,2026-03-05,2026-03-11,10
9590,1081,Cloud Computing,2026-04-28,2026-05-19,0
9591,1123,Electrical Machines,2026-04-26,2026-05-24,0
9592,1379,Cloud Computing,2025-09-14,2025-09-22,0
9593,1329,Fluid Mechanics,2026-01-16,2026-01-30,0
9594,1430,Electrical Machines,2025-12-05,2025-12-31,0
9595,1115,Marketing Management,2025-11-25,2025-12-09,0
9596,1198,Data Structures,2026-04-27,2026-05-10,0
9597,1276,Cyber Security,2026-06-28,2026-07-24,0
9598,1381,Thermodynamics,2026-02-13,2026-03-10,0
9599,1310,Cloud Computing,2026-02-06,2026-02-28,0
9600,1171,Microprocessors,2026-04-08,2026-05-01,0
9601,1022,Engineering Mathematics,2026-02-02,2026-02-21,20
9602,1468,Structural Analysis,2025-07-14,2025-08-13,10
9603,1070,Fluid Mechanics,2025-11-08,2025-11-16,50
9604,1039,Database Management Systems,2025-09-29,2025-10-16,0
9605,1477,Microprocessors,2026-06-18,2026-07-03,50
9606,1251,Cloud Computing,2026-01-15,2026-02-09,0
9607,1366,Digital Electronics,2026-04-11,2026-04-20,0
9608,1216,Business Analytics,2025-08-08,2025-09-01,0
9609,1472,Data Structures,2026-04-25,2026-05-12,20
9610,1463,Microprocessors,2026-04-19,2026-05-01,0
9611,1238,Marketing Management,2025-08-09,2025-08-30,100
9612,1221,Structural Analysis,2026-02-06,2026-03-01,0
9613,1203,Financial Accounting,2025-07-13,2025-07-27,0
9614,1406,Computer Networks,2025-10-03,2025-10-25,0
9615,1344,Database Management Systems,2026-02-19,2026-02-28,0
9616,1325,Engineering Mathematics,2026-03-22,2026-04-11,0
9617,1430,Computer Networks,2025-10-06,2025-10-12,0
9618,1112,Cloud Computing,2026-03-09,2026-04-04,0
9619,1370,Operating Systems,2026-04-08,2026-04-15,0
9620,1244,Data Structures,2025-09-17,2025-10-16,0
9621,1469,Business Analytics,2026-07-02,2026-07-30,0
9622,1173,Operating Systems,2025-07-24,2025-07-29,0
9623,1223,Microprocessors,2026-03-24,2026-04-12,50
9624,1386,Computer Networks,2025-09-01,2025-09-29,0
9625,1387,Cyber Security,2026-04-18,2026-04-24,0
9626,1302,Engineering Mathematics,2025-08-10,2025-08-27,0
9627,1202,Artificial Intelligence,2026-02-17,2026-03-02,0
9628,1077,Artificial Intelligence,2026-07-04,2026-07-27,20
9629,1135,Computer Networks,2025-10-27,2025-11-15,0
9630,1050,Data Structures,2025-12-14,2025-12-22,0
9631,1418,Business Analytics,2025-12-25,2026-01-07,0
9632,1293,Business Analytics,2025-09-09,2025-09-15,20
9633,1376,Artificial Intelligence,2026-01-03,2026-01-21,0
9634,1211,Artificial Intelligence,2026-02-11,2026-03-07,0
9635,1147,Electrical Machines,2025-07-29,2025-08-22,0
9636,1318,Data Structures,2026-05-06,2026-05-20,0
9637,1180,Engineering Mathematics,2025-10-16,2025-11-06,0
9638,1111,Digital Electronics,2025-08-14,2025-08-29,0
9639,1059,Financial Accounting,2025-07-25,2025-08-21,0
9640,1149,Computer Networks,2026-03-31,2026-04-21,50
9641,1219,Financial Accounting,2025-08-12,2025-08-21,0
9642,1342,Cyber Security,2025-07-24,2025-08-15,100
9643,1319,Operating Systems,2026-05-06,2026-06-02,50
9644,1062,Artificial Intelligence,2025-09-17,2025-10-13,0
9645,1433,Python Programming,2025-12-01,2025-12-26,10
9646,1206,Python Programming,2026-04-29,2026-05-27,10
9647,1433,Business Analytics,2025-09-24,2025-10-14,0
9648,1366,Digital Electronics,2026-05-07,2026-06-06,0
9649,1066,Python Programming,2025-11-10,2025-11-21,10
9650,1349,Cyber Security,2026-01-07,2026-02-05,0
9651,1359,Financial Accounting,2026-06-06,2026-07-04,10
9652,1499,Data Structures,2025-10-21,2025-10-31,0
9653,1446,Marketing Management,2026-01-04,2026-01-16,0
9654,1408,Cyber Security,2026-01-24,2026-02-05,0
9655,1144,Digital Electronics,2026-04-23,2026-04-29,0
9656,1159,Machine Learning,2025-07-24,2025-08-16,10
9657,1071,Cloud Computing,2026-05-29,2026-06-08,20
9658,1255,Fluid Mechanics,2025-12-21,2026-01-08,0
9659,1151,Microprocessors,2025-10-14,2025-10-22,0
9660,1469,Engineering Mathematics,2025-10-17,2025-10-30,0
9661,1368,Financial Accounting,2026-06-18,2026-07-07,20
9662,1120,Financial Accounting,2026-04-07,2026-04-29,0
9663,1366,Microprocessors,2025-11-18,2025-11-27,100
9664,1451,Electrical Machines,2025-08-17,2025-09-09,0
9665,1396,Microprocessors,2025-11-13,2025-12-05,0
9666,1211,Computer Networks,2025-09-14,2025-09-26,0
9667,1194,Software Engineering,2026-03-15,2026-03-30,50
9668,1355,Marketing Management,2025-11-03,2025-11-17,0
9669,1289,Cyber Security,2025-09-29,2025-10-21,10
9670,1493,Financial Accounting,2026-02-08,2026-02-13,0
9671,1364,Python Programming,2025-10-16,2025-11-03,0
9672,1401,Digital Electronics,2026-02-19,2026-03-11,0
9673,1279,Machine Learning,2025-08-22,2025-08-29,20
9674,1360,Engineering Mathematics,2026-01-26,2026-02-11,10
9675,1375,Machine Learning,2026-05-01,2026-05-31,20
9676,1467,Operating Systems,2025-10-21,2025-11-05,0
9677,1062,Microprocessors,2026-03-30,2026-04-26,0
9678,1498,Computer Networks,2025-10-02,2025-10-09,0
9679,1397,Marketing Management,2025-08-04,2025-09-03,0
9680,1072,Thermodynamics,2026-05-08,2026-06-02,0
9681,1088,Microprocessors,2025-10-17,2025-11-15,0
9682,1081,Structural Analysis,2026-01-30,2026-02-07,0
9683,1418,Business Analytics,2025-10-11,2025-10-28,10
9684,1118,Fluid Mechanics,2025-08-13,2025-09-01,0
9685,1173,Computer Networks,2025-07-16,2025-08-09,0
9686,1403,Financial Accounting,2026-02-03,2026-03-03,0
9687,1422,Financial Accounting,2025-10-24,2025-11-17,0
9688,1143,Data Structures,2025-10-29,2025-11-28,0
9689,1047,Artificial Intelligence,2025-11-27,2025-12-21,0
9690,1375,Thermodynamics,2026-03-08,2026-04-05,0
9691,1210,Structural Analysis,2025-10-05,2025-10-22,50
9692,1176,Engineering Mathematics,2025-12-23,2025-12-29,100
9693,1500,Python Programming,2026-03-17,2026-04-05,50
9694,1325,Thermodynamics,2026-06-22,2026-07-14,0
9695,1481,Cyber Security,2026-01-28,2026-02-05,100
9696,1069,Financial Accounting,2026-05-09,2026-06-04,0
9697,1320,Structural Analysis,2026-05-19,2026-06-06,10
9698,1393,Structural Analysis,2026-05-01,2026-05-06,0
9699,1343,Financial Accounting,2025-07-10,2025-08-07,0
9700,1349,Cyber Security,2026-06-18,2026-06-23,0
9701,1322,Structural Analysis,2026-04-09,2026-04-29,0
9702,1209,Machine Learning,2025-10-30,2025-11-27,0
9703,1441,Cyber Security,2026-05-20,2026-05-30,0
9704,1344,Cyber Security,2025-11-02,2025-11-11,0
9705,1374,Cloud Computing,2026-02-03,2026-02-28,10
9706,1415,Python Programming,2025-08-27,2025-09-24,100
9707,1058,Business Analytics,2025-07-17,2025-08-10,0
9708,1393,Artificial Intelligence,2025-08-29,2025-09-05,10
9709,1416,Business Analytics,2025-10-18,2025-10-30,10
9710,1474,Database Management Systems,2026-06-25,2026-07-11,0
9711,1237,Database Management Systems,2026-04-01,2026-04-19,0
9712,1485,Digital Electronics,2025-08-06,2025-08-18,0
9713,1238,Thermodynamics,2026-05-12,2026-06-09,100
9714,1457,Artificial Intelligence,2025-12-22,2026-01-13,0
9715,1431,Structural Analysis,2025-10-29,2025-11-20,0
9716,1140,Financial Accounting,2026-05-14,2026-06-01,0
9717,1441,Digital Electronics,2026-02-19,2026-02-24,0
9718,1395,Data Structures,2025-11-27,2025-12-20,0
9719,1263,Operating Systems,2026-03-24,2026-04-03,20
9720,1078,Thermodynamics,2025-09-15,2025-09-21,0
9721,1211,Data Structures,2026-05-22,2026-06-10,0
9722,1138,Database Management Systems,2025-11-07,2025-11-24,0
9723,1493,Data Structures,2026-01-07,2026-02-04,10
9724,1042,Marketing Management,2025-12-09,2026-01-03,20
9725,1221,Electrical Machines,2026-02-17,2026-03-09,0
9726,1360,Digital Electronics,2026-02-07,2026-02-28,0
9727,1334,Thermodynamics,2025-09-18,2025-10-16,0
9728,1084,Electrical Machines,2026-03-30,2026-04-05,0
9729,1496,Machine Learning,2026-02-26,2026-03-25,0
9730,1437,Digital Electronics,2026-02-11,2026-02-19,0
9731,1055,Cyber Security,2026-06-26,2026-07-16,0
9732,1032,Electrical Machines,2025-12-18,2026-01-15,0
9733,1215,Engineering Mathematics,2026-01-08,2026-01-20,0
9734,1476,Operating Systems,2026-06-25,2026-07-18,0
9735,1314,Computer Networks,2026-06-20,2026-07-01,0
9736,1402,Artificial Intelligence,2025-08-01,2025-08-09,0
9737,1361,Artificial Intelligence,2025-12-30,2026-01-15,10
9738,1417,Structural Analysis,2025-09-01,2025-09-30,0
9739,1163,Financial Accounting,2026-06-12,2026-07-04,0
9740,1224,Cloud Computing,2026-03-30,2026-04-09,0
9741,1369,Structural Analysis,2025-09-15,2025-10-12,0
9742,1172,Data Structures,2026-07-07,2026-07-23,0
9743,1100,Operating Systems,2026-01-01,2026-01-18,0
9744,1367,Python Programming,2025-12-24,2026-01-18,0
9745,1484,Software Engineering,2025-08-05,2025-08-18,0
9746,1372,Engineering Mathematics,2025-10-10,2025-10-17,0
9747,1353,Electrical Machines,2025-07-10,2025-07-24,0
9748,1085,Financial Accounting,2025-08-05,2025-09-02,0
9749,1260,Cloud Computing,2025-10-22,2025-11-08,0
9750,1249,Cyber Security,2026-06-08,2026-07-05,50
9751,1304,Operating Systems,2026-02-26,2026-03-15,10
9752,1136,Electrical Machines,2025-12-08,2025-12-26,0
9753,1408,Marketing Management,2025-09-24,2025-10-19,0
9754,1322,Thermodynamics,2026-06-13,2026-06-25,0
9755,1382,Cyber Security,2025-07-17,2025-07-31,0
9756,1099,Data Structures,2025-10-12,2025-10-28,0
9757,1113,Financial Accounting,2025-09-03,2025-09-22,0
9758,1019,Structural Analysis,2025-11-12,2025-11-29,20
9759,1150,Thermodynamics,2025-11-21,2025-12-03,0
9760,1155,Artificial Intelligence,2026-03-08,2026-03-21,0
9761,1435,Data Structures,2026-05-26,2026-06-01,0
9762,1146,Electrical Machines,2025-12-14,2025-12-31,0
9763,1338,Thermodynamics,2026-06-08,2026-07-02,0
9764,1034,Cyber Security,2025-08-02,2025-08-27,0
9765,1221,Electrical Machines,2025-10-05,2025-10-16,20
9766,1012,Structural Analysis,2025-07-12,2025-08-03,50
9767,1118,Operating Systems,2026-04-12,2026-05-11,0
9768,1344,Operating Systems,2026-05-05,2026-05-26,0
9769,1184,Machine Learning,2025-07-28,2025-08-11,0
9770,1234,Digital Electronics,2026-03-04,2026-03-19,0
9771,1366,Fluid Mechanics,2025-07-22,2025-08-06,10
9772,1307,Data Structures,2026-02-07,2026-03-03,20
9773,1347,Database Management Systems,2025-09-15,2025-10-09,0
9774,1455,Thermodynamics,2026-03-25,2026-04-15,0
9775,1442,Cloud Computing,2025-10-26,2025-11-18,20
9776,1420,Software Engineering,2026-04-12,2026-05-09,10
9777,1491,Cloud Computing,2026-05-22,2026-06-16,10
9778,1005,Electrical Machines,2025-09-10,2025-09-26,0
9779,1423,Artificial Intelligence,2026-01-28,2026-02-20,0
9780,1386,Cloud Computing,2026-04-02,2026-04-11,0
9781,1185,Digital Electronics,2026-05-07,2026-05-26,0
9782,1336,Artificial Intelligence,2025-10-21,2025-10-28,0
9783,1268,Python Programming,2026-02-08,2026-02-15,0
9784,1082,Business Analytics,2025-09-12,2025-10-02,10
9785,1335,Digital Electronics,2025-07-12,2025-07-20,0
9786,1071,Database Management Systems,2025-09-24,2025-10-05,0
9787,1055,Thermodynamics,2026-04-09,2026-04-29,10
9788,1067,Cyber Security,2025-12-23,2025-12-30,0
9789,1242,Python Programming,2026-05-22,2026-06-19,0
9790,1276,Data Structures,2026-01-26,2026-02-19,0
9791,1368,Cyber Security,2025-07-08,2025-07-23,0
9792,1034,Database Management Systems,2025-11-19,2025-12-03,0
9793,1049,Marketing Management,2026-05-08,2026-05-31,0
9794,1016,Financial Accounting,2026-03-13,2026-03-21,0
9795,1049,Engineering Mathematics,2025-11-04,2025-11-13,0
9796,1049,Machine Learning,2026-07-02,2026-07-11,20
9797,1163,Computer Networks,2026-06-06,2026-06-12,0
9798,1273,Machine Learning,2025-12-26,2026-01-06,0
9799,1377,Data Structures,2026-04-09,2026-05-04,0
9800,1065,Artificial Intelligence,2026-04-25,2026-05-03,0
9801,1168,Thermodynamics,2026-03-29,2026-04-10,10
9802,1027,Marketing Management,2025-11-06,2025-11-14,0
9803,1470,Financial Accounting,2026-04-24,2026-05-10,0
9804,1209,Electrical Machines,2026-03-20,2026-04-17,10
9805,1178,Engineering Mathematics,2025-11-10,2025-12-10,0
9806,1006,Database Management Systems,2025-12-23,2026-01-06,20
9807,1069,Artificial Intelligence,2025-08-18,2025-09-01,10
9808,1127,Cyber Security,2026-03-02,2026-04-01,0
9809,1165,Financial Accounting,2026-05-12,2026-06-08,0
9810,1397,Cloud Computing,2026-05-08,2026-06-03,10
9811,1140,Cyber Security,2025-11-15,2025-12-12,0
9812,1205,Business Analytics,2025-08-15,2025-09-14,0
9813,1189,Financial Accounting,2026-06-02,2026-06-20,0
9814,1220,Data Structures,2026-03-10,2026-03-17,0
9815,1051,Computer Networks,2025-12-13,2025-12-31,0
9816,1497,Operating Systems,2025-11-21,2025-12-20,50
9817,1196,Python Programming,2026-04-13,2026-05-11,0
9818,1210,Business Analytics,2026-05-02,2026-05-20,0
9819,1101,Business Analytics,2025-11-14,2025-11-21,0
9820,1500,Marketing Management,2025-12-07,2025-12-31,0
9821,1340,Python Programming,2025-10-11,2025-10-26,0
9822,1142,Structural Analysis,2026-05-02,2026-05-13,0
9823,1495,Operating Systems,2026-01-11,2026-02-10,0
9824,1434,Thermodynamics,2026-04-29,2026-05-10,0
9825,1291,Python Programming,2026-02-02,2026-02-11,0
9826,1342,Cyber Security,2025-09-03,2025-09-18,0
